city_clean,city_std,Event_ID,city_grid_count,historical_inventory_grids,affected_grids,observed_covered_affected_grids,observed_impact_coverage_rate,observed_uncovered_impact_share,random_mean_impact_coverage_rate,random_median_impact_coverage_rate,random_q05_impact_coverage_rate,random_q95_impact_coverage_rate,coverage_lift,coverage_difference,empirical_p_value,random_reps
秦皇岛市,秦皇岛,5022,1507,13,14,7,0.5,0.5,0.008428571428571428,0.0,0.0,0.07142857142857142,59.322033898305094,0.49157142857142855,0.0,500
秦皇岛市,秦皇岛,5485,1507,12,17,5,0.29411764705882354,0.7058823529411765,0.008823529411764704,0.0,0.0,0.058823529411764705,33.33333333333334,0.2852941176470588,0.0,500
秦皇岛市,秦皇岛,7189,1507,13,5,5,1.0,0.0,0.0052,0.0,0.0,0.0,192.30769230769232,0.9948,0.0,500
绍兴市,绍兴,4218,1506,10,1,0,0.0,1.0,0.004,0.0,0.0,0.0,0.0,-0.004,1.0,500
绵阳市,绵阳,3216,716,23,59,18,0.3050847457627119,0.6949152542372882,0.030610169491525424,0.03389830508474576,0.0,0.06779661016949153,9.966777408637874,0.27447457627118643,0.0,500
绵阳市,绵阳,4086,716,26,4,2,0.5,0.5,0.031,0.0,0.0,0.25,16.129032258064516,0.469,0.008,500
绵阳市,绵阳,4925,716,26,12,8,0.6666666666666666,0.3333333333333333,0.03883333333333333,0.0,0.0,0.16666666666666666,17.167381974248926,0.6278333333333332,0.0,500
绵阳市,绵阳,4960,716,25,51,19,0.37254901960784315,0.6274509803921569,0.03466666666666667,0.0392156862745098,0.0,0.0784313725490196,10.746606334841628,0.33788235294117647,0.0,500
绵阳市,绵阳,5499,716,25,13,1,0.07692307692307693,0.9230769230769231,0.035846153846153854,0.0,0.0,0.15384615384615385,2.1459227467811157,0.04107692307692307,0.386,500
聊城市,聊城,4236,2951,5,8,0,0.0,1.0,0.00075,0.0,0.0,0.0,0.0,-0.00075,1.0,500
聊城市,聊城,4961,2951,5,9,2,0.2222222222222222,0.7777777777777778,0.0006666666666666666,0.0,0.0,0.0,333.3333333333333,0.22155555555555553,0.0,500
自贡市,自贡,4038,397,6,6,1,0.16666666666666666,0.8333333333333334,0.014,0.0,0.0,0.16666666666666666,11.904761904761903,0.15266666666666664,0.082,500
自贡市,自贡,4087,397,7,4,1,0.25,0.75,0.014,0.0,0.0,0.25,17.857142857142858,0.236,0.056,500
自贡市,自贡,4182,397,7,9,1,0.1111111111111111,0.8888888888888888,0.016666666666666663,0.0,0.0,0.1111111111111111,6.666666666666668,0.09444444444444444,0.14,500
舟山市,舟山,4219,388,12,20,7,0.35,0.65,0.0287,0.0,0.0,0.1,12.195121951219512,0.3213,0.0,500
舟山市,舟山,4424,388,11,31,8,0.25806451612903225,0.7419354838709677,0.030258064516129033,0.03225806451612903,0.0,0.0967741935483871,8.528784648187633,0.22780645161290322,0.0,500
芜湖市,芜湖,876,958,17,5,0,0.0,1.0,0.018,0.0,0.0,0.2,0.0,-0.018,1.0,500
芜湖市,芜湖,4735,958,14,27,4,0.14814814814814814,0.8518518518518519,0.01437037037037037,0.0,0.0,0.07407407407407407,10.309278350515463,0.13377777777777777,0.0,500
苏州市,苏州,3581,4758,14,26,2,0.07692307692307693,0.9230769230769231,0.0036923076923076927,0.0,0.0,0.038461538461538464,20.833333333333332,0.07323076923076924,0.0,500
苏州市,苏州,4718,4758,14,24,2,0.08333333333333333,0.9166666666666666,0.00225,0.0,0.0,0.041666666666666664,37.03703703703704,0.08108333333333333,0.0,500
茂名市,茂名,619,480,4,4,0,0.0,1.0,0.0065,0.0,0.0,0.0,0.0,-0.0065,1.0,500
荆州市,荆州,4707,1631,2,38,2,0.05263157894736842,0.9473684210526315,0.0012631578947368421,0.0,0.0,0.0,41.666666666666664,0.05136842105263158,0.0,500
荆门市,荆门,4664,638,4,6,0,0.0,1.0,0.006333333333333333,0.0,0.0,0.0,0.0,-0.006333333333333333,1.0,500
莆田市,莆田,4568,733,7,8,1,0.125,0.875,0.01225,0.0,0.0,0.125,10.204081632653061,0.11275,0.092,500
萍乡市,萍乡,775,252,7,15,6,0.4,0.6,0.027066666666666662,0.0,0.0,0.06666666666666667,14.778325123152712,0.37293333333333334,0.0,500
萍乡市,萍乡,1215,252,8,1,0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,-0.03,1.0,500
蚌埠市,蚌埠,3115,1354,8,18,6,0.3333333333333333,0.6666666666666666,0.0064444444444444445,0.0,0.0,0.05555555555555555,51.72413793103448,0.3268888888888889,0.0,500
蚌埠市,蚌埠,4913,1354,9,10,6,0.6,0.4,0.005,0.0,0.0,0.0049999999999954525,120.0,0.595,0.0,500
衡阳市,衡阳,782,891,9,10,2,0.2,0.8,0.0116,0.0,0.0,0.1,17.24137931034483,0.1884,0.004,500
衢州市,衢州,2368,660,6,5,0,0.0,1.0,0.0048000000000000004,0.0,0.0,0.0,0.0,-0.0048000000000000004,1.0,500
衢州市,衢州,4683,660,6,14,1,0.07142857142857142,0.9285714285714286,0.0067142857142857134,0.0,0.0,0.07142857142857142,10.638297872340427,0.06471428571428571,0.088,500
襄阳市,襄阳,1771,1301,19,11,6,0.5454545454545454,0.45454545454545453,0.01309090909090909,0.0,0.0,0.09090909090909091,41.666666666666664,0.5323636363636364,0.0,500
襄阳市,襄阳,2621,1301,19,16,9,0.5625,0.4375,0.015125,0.0,0.0,0.0625,37.1900826446281,0.547375,0.0,500
襄阳市,襄阳,4665,1301,17,49,15,0.30612244897959184,0.6938775510204082,0.012489795918367345,0.0,0.0,0.04081632653061224,24.50980392156863,0.2936326530612245,0.0,500
襄阳市,襄阳,7312,1301,19,1,0,0.0,1.0,0.012,0.0,0.0,0.0,0.0,-0.012,1.0,500
西安市,西安,412,2172,85,37,9,0.24324324324324326,0.7567567567567568,0.040972972972972976,0.02702702702702703,0.0,0.10810810810810811,5.936675461741425,0.20227027027027028,0.0,500
西安市,西安,1775,2172,86,25,9,0.36,0.64,0.03896000000000001,0.04,0.0,0.12,9.24024640657084,0.32104,0.0,500
西安市,西安,2011,2172,84,72,15,0.20833333333333334,0.7916666666666666,0.03905555555555556,0.041666666666666664,0.0,0.08333333333333333,5.334281650071124,0.16927777777777778,0.0,500
西安市,西安,3143,2172,84,61,18,0.29508196721311475,0.7049180327868853,0.037377049180327866,0.03278688524590164,0.0,0.08196721311475409,7.894736842105264,0.2577049180327869,0.0,500
西安市,西安,5536,2172,85,38,15,0.39473684210526316,0.6052631578947368,0.03768421052631578,0.02631578947368421,0.0,0.10526315789473684,10.474860335195533,0.3570526315789474,0.0,500
西安市,西安,5765,2172,83,86,26,0.3023255813953488,0.6976744186046512,0.03897674418604651,0.03488372093023256,0.011627906976744186,0.06976744186046512,7.756563245823388,0.2633488372093023,0.0,500
西安市,西安,5868,2172,83,49,14,0.2857142857142857,0.7142857142857143,0.03857142857142857,0.04081632653061224,0.0,0.08163265306122448,7.407407407407407,0.24714285714285714,0.0,500
许昌市,许昌,1966,1354,4,9,1,0.1111111111111111,0.8888888888888888,0.003333333333333333,0.0,0.0,0.0,33.333333333333336,0.10777777777777778,0.03,500
许昌市,许昌,4832,1354,5,1,0,0.0,1.0,0.002,0.0,0.0,0.0,0.0,-0.002,1.0,500
贵阳市,贵阳,459,1094,38,9,3,0.3333333333333333,0.6666666666666666,0.03177777777777778,0.0,0.0,0.1111111111111111,10.489510489510488,0.3015555555555555,0.0,500
贵阳市,贵阳,2353,1094,38,33,9,0.2727272727272727,0.7272727272727273,0.033878787878787876,0.030303030303030304,0.0,0.09090909090909091,8.050089445438283,0.23884848484848484,0.0,500
贵阳市,贵阳,3811,1094,37,25,6,0.24,0.76,0.034879999999999994,0.04,0.0,0.08,6.880733944954129,0.20512,0.0,500
贵阳市,贵阳,4598,1094,38,14,2,0.14285714285714285,0.8571428571428571,0.032428571428571425,0.0,0.0,0.14285714285714285,4.405286343612335,0.11042857142857143,0.082,500
贵阳市,贵阳,5223,1094,38,11,4,0.36363636363636365,0.6363636363636364,0.030363636363636363,0.0,0.0,0.09090909090909091,11.976047904191617,0.3332727272727273,0.0,500
赣州市,赣州,1593,1135,3,5,0,0.0,1.0,0.0036,0.0,0.0,0.0,0.0,-0.0036,1.0,500
赣州市,赣州,3789,1135,2,11,0,0.0,1.0,0.0014545454545454547,0.0,0.0,0.0,0.0,-0.0014545454545454547,1.0,500
赣州市,赣州,4004,1135,3,1,0,0.0,1.0,0.008,0.0,0.0,0.0,0.0,-0.008,1.0,500
达州市,达州,1750,378,8,6,1,0.16666666666666666,0.8333333333333334,0.023,0.0,0.0,0.16666666666666666,7.246376811594202,0.14366666666666666,0.128,500
达州市,达州,5674,378,7,6,0,0.0,1.0,0.01933333333333333,0.0,0.0,0.16666666666666666,0.0,-0.01933333333333333,1.0,500
连云港市,连云港,4772,1947,5,12,0,0.0,1.0,0.0018333333333333333,0.0,0.0,0.0,0.0,-0.0018333333333333333,1.0,500
遂宁市,遂宁,481,604,6,20,3,0.15,0.85,0.0105,0.0,0.0,0.05,14.285714285714285,0.13949999999999999,0.0,500
遂宁市,遂宁,4838,604,8,6,2,0.3333333333333333,0.6666666666666666,0.014666666666666665,0.0,0.0,0.16666666666666666,22.72727272727273,0.31866666666666665,0.002,500
遵义市,遵义,788,1296,5,3,1,0.3333333333333333,0.6666666666666666,0.0026666666666666666,0.0,0.0,0.0,125.0,0.33066666666666666,0.008,500
邢台市,邢台,1953,3215,14,50,10,0.2,0.8,0.00428,0.0,0.0,0.02,46.728971962616825,0.19572,0.0,500
邢台市,邢台,4941,3215,17,21,3,0.14285714285714285,0.8571428571428571,0.005619047619047619,0.0,0.0,0.047619047619047616,25.423728813559322,0.13723809523809524,0.0,500
邢台市,邢台,5475,3215,19,6,3,0.5,0.5,0.006666666666666666,0.0,0.0,0.0,75.0,0.49333333333333335,0.0,500
邯郸市,邯郸,1954,3303,21,66,9,0.13636363636363635,0.8636363636363636,0.0063030303030303025,0.0,0.0,0.030303030303030304,21.634615384615383,0.13006060606060604,0.0,500
邯郸市,邯郸,4886,3303,27,10,1,0.1,0.9,0.0072,0.0,0.0,0.1,13.88888888888889,0.09280000000000001,0.072,500
邯郸市,邯郸,4964,3303,27,9,3,0.3333333333333333,0.6666666666666666,0.010222222222222221,0.0,0.0,0.1111111111111111,32.608695652173914,0.32311111111111107,0.0,500
郑州市,郑州,500,3405,152,11,7,0.6363636363636364,0.36363636363636365,0.04781818181818182,0.0,0.0,0.18181818181818182,13.307984790874523,0.5885454545454545,0.0,500
郑州市,郑州,1671,3405,151,23,11,0.4782608695652174,0.5217391304347826,0.04539130434782609,0.043478260869565216,0.0,0.13043478260869565,10.536398467432951,0.43286956521739134,0.0,500
郑州市,郑州,4125,3405,150,146,69,0.4726027397260274,0.5273972602739726,0.04335616438356164,0.0410958904109589,0.02054794520547945,0.06883561643835585,10.90047393364929,0.42924657534246574,0.0,500
郑州市,郑州,4193,3405,151,20,11,0.55,0.45,0.043,0.05,0.0,0.1,12.790697674418606,0.507,0.0,500
郑州市,郑州,4253,3405,151,79,38,0.4810126582278481,0.5189873417721519,0.04410126582278481,0.0379746835443038,0.012658227848101266,0.08860759493670886,10.907003444316876,0.43691139240506327,0.0,500
郑州市,郑州,4902,3405,151,49,23,0.46938775510204084,0.5306122448979592,0.044489795918367346,0.04081632653061224,0.0,0.10204081632653061,10.550458715596331,0.4248979591836735,0.0,500
郑州市,郑州,5551,3405,89,646,85,0.13157894736842105,0.868421052631579,0.02641176470588235,0.02631578947368421,0.018498452012383905,0.03715170278637771,4.9818309694056975,0.10516718266253869,0.0,500
郑州市,郑州,6488,3405,151,42,21,0.5,0.5,0.04585714285714285,0.047619047619047616,0.0,0.09523809523809523,10.90342679127726,0.4541428571428571,0.0,500
郑州市,郑州,6962,3405,152,13,10,0.7692307692307693,0.23076923076923078,0.04630769230769231,0.0,0.0,0.15384615384615385,16.611295681063122,0.722923076923077,0.0,500
鄂尔多斯市,鄂尔多斯,2102,1553,6,10,0,0.0,1.0,0.0032,0.0,0.0,0.0,0.0,-0.0032,1.0,500
鄂尔多斯市,鄂尔多斯,3278,1553,5,18,1,0.05555555555555555,0.9444444444444444,0.0035555555555555553,0.0,0.0,0.05555555555555555,15.625,0.052,0.064,500
重庆,重庆,1778,5721,33,15,0,0.0,1.0,0.0064,0.0,0.0,0.06666666666666667,0.0,-0.0064,1.0,500
重庆,重庆,4689,5721,34,12,1,0.08333333333333333,0.9166666666666666,0.007999999999999998,0.0,0.0,0.08333333333333333,10.416666666666668,0.07533333333333334,0.088,500
重庆,重庆,4843,5721,35,3,1,0.3333333333333333,0.6666666666666666,0.008666666666666666,0.0,0.0,0.0,38.46153846153846,0.32466666666666666,0.026,500
重庆,重庆,5182,5721,35,5,1,0.2,0.8,0.005600000000000001,0.0,0.0,0.0,35.71428571428571,0.19440000000000002,0.028,500
重庆,重庆,5489,5721,33,17,2,0.11764705882352941,0.8823529411764706,0.006352941176470588,0.0,0.0,0.058823529411764705,18.51851851851852,0.11129411764705882,0.006,500
金华市,金华,1802,1793,26,34,4,0.11764705882352941,0.8823529411764706,0.01488235294117647,0.0,0.0,0.058823529411764705,7.905138339920949,0.10276470588235294,0.0,500
金华市,金华,4220,1793,30,9,3,0.3333333333333333,0.6666666666666666,0.014444444444444442,0.0,0.0,0.1111111111111111,23.07692307692308,0.3188888888888889,0.0,500
金华市,金华,4684,1793,30,8,2,0.25,0.75,0.01625,0.0,0.0,0.125,15.384615384615383,0.23375,0.004,500
金华市,金华,5719,1793,29,15,1,0.06666666666666667,0.9333333333333333,0.013600000000000001,0.0,0.0,0.06666666666666667,4.901960784313725,0.053066666666666665,0.184,500
钦州市,钦州,798,242,4,9,3,0.3333333333333333,0.6666666666666666,0.017777777777777778,0.0,0.0,0.1111111111111111,18.75,0.31555555555555553,0.0,500
钦州市,钦州,5421,242,4,10,2,0.2,0.8,0.0156,0.0,0.0,0.1,12.820512820512821,0.1844,0.01,500
铜仁市,铜仁,919,616,3,3,1,0.3333333333333333,0.6666666666666666,0.004666666666666666,0.0,0.0,0.0,71.42857142857143,0.32866666666666666,0.014,500
铜陵市,铜陵,1830,327,6,19,3,0.15789473684210525,0.8421052631578947,0.02126315789473684,0.0,0.0,0.10526315789473684,7.425742574257425,0.1366315789473684,0.006,500
铜陵市,铜陵,5431,327,7,6,1,0.16666666666666666,0.8333333333333334,0.021666666666666664,0.0,0.0,0.16666666666666666,7.6923076923076925,0.145,0.124,500
银川市,银川,2115,1272,19,32,10,0.3125,0.6875,0.0149375,0.0,0.0,0.0625,20.92050209205021,0.2975625,0.0,500
银川市,银川,5050,1272,21,10,5,0.5,0.5,0.0156,0.0,0.0,0.1,32.05128205128205,0.4844,0.0,500
镇江市,镇江,5584,1368,4,35,3,0.08571428571428572,0.9142857142857143,0.0035999999999999995,0.0,0.0,0.02857142857142857,23.809523809523814,0.08211428571428571,0.0,500
长春市,长春,1605,4004,43,20,5,0.25,0.75,0.0121,0.0,0.0,0.05,20.66115702479339,0.2379,0.0,500
长春市,长春,2593,4004,42,33,11,0.3333333333333333,0.6666666666666666,0.009636363636363637,0.0,0.0,0.030303030303030304,34.59119496855345,0.3236969696969697,0.0,500
长春市,长春,3509,4004,43,9,3,0.3333333333333333,0.6666666666666666,0.012888888888888887,0.0,0.0,0.1111111111111111,25.862068965517242,0.3204444444444444,0.0,500
长春市,长春,5065,4004,42,28,12,0.42857142857142855,0.5714285714285714,0.009642857142857142,0.0,0.0,0.03571428571428571,44.44444444444444,0.41892857142857143,0.0,500
长春市,长春,5450,4004,42,28,6,0.21428571428571427,0.7857142857142857,0.011,0.0,0.0,0.03571428571428571,19.48051948051948,0.20328571428571426,0.0,500
长沙市,长沙,5,1369,53,29,10,0.3448275862068966,0.6551724137931034,0.0406896551724138,0.034482758620689655,0.0,0.10344827586206896,8.474576271186441,0.3041379310344828,0.0,500
长沙市,长沙,326,1369,54,3,0,0.0,1.0,0.038,0.0,0.0,0.3333333333333333,0.0,-0.038,1.0,500
长沙市,长沙,1846,1369,52,36,11,0.3055555555555556,0.6944444444444444,0.03888888888888889,0.027777777777777776,0.0,0.08333333333333333,7.857142857142858,0.2666666666666667,0.0,500
长沙市,长沙,3866,1369,50,57,15,0.2631578947368421,0.7368421052631579,0.03617543859649123,0.03508771929824561,0.0,0.08771929824561403,7.274490785645004,0.22698245614035087,0.0,500
长沙市,长沙,5271,1369,53,12,1,0.08333333333333333,0.9166666666666666,0.03883333333333333,0.0,0.0,0.16666666666666666,2.1459227467811157,0.0445,0.386,500
长沙市,长沙,6755,1369,53,8,1,0.125,0.875,0.0345,0.0,0.0,0.125,3.623188405797101,0.0905,0.23,500
阜阳市,阜阳,4065,2082,6,5,2,0.4,0.6,0.002,0.0,0.0,0.0,200.0,0.398,0.0,500
阜阳市,阜阳,4804,2082,6,5,1,0.2,0.8,0.0044,0.0,0.0,0.0,45.45454545454545,0.19560000000000002,0.022,500
阳江市,阳江,3383,292,7,13,3,0.23076923076923078,0.7692307692307693,0.02446153846153847,0.0,0.0,0.07692307692307693,9.43396226415094,0.2063076923076923,0.002,500
阳江市,阳江,3712,292,7,11,2,0.18181818181818182,0.8181818181818182,0.024,0.0,0.0,0.09090909090909091,7.575757575757576,0.15781818181818183,0.032,500
随州市,随州,4676,383,1,11,1,0.09090909090909091,0.9090909090909091,0.0034545454545454545,0.0,0.0,0.0,26.315789473684212,0.08745454545454545,0.038,500
随州市,随州,4790,383,3,4,1,0.25,0.75,0.0055,0.0,0.0,0.0,45.45454545454546,0.2445,0.022,500
雅安市,雅安,4313,154,6,10,4,0.4,0.6,0.037200000000000004,0.0,0.0,0.1,10.75268817204301,0.3628,0.0,500
雅安市,雅安,4926,154,6,9,2,0.2222222222222222,0.7777777777777778,0.043111111111111114,0.0,0.0,0.1111111111111111,5.154639175257731,0.1791111111111111,0.046,500
青岛市,青岛,943,4030,54,38,13,0.34210526315789475,0.6578947368421053,0.013473684210526315,0.0,0.0,0.05263157894736842,25.390625000000004,0.32863157894736844,0.0,500
青岛市,青岛,4823,4030,51,53,12,0.22641509433962265,0.7735849056603774,0.012830188679245284,0.0,0.0,0.03773584905660377,17.64705882352941,0.21358490566037736,0.0,500
青岛市,青岛,4864,4030,55,30,15,0.5,0.5,0.014400000000000001,0.0,0.0,0.06666666666666667,34.72222222222222,0.4856,0.0,500
青岛市,青岛,5021,4030,49,51,4,0.0784313725490196,0.9215686274509803,0.012274509803921568,0.0,0.0,0.0392156862745098,6.389776357827476,0.06615686274509804,0.004,500
青岛市,青岛,5803,4030,55,14,2,0.14285714285714285,0.8571428571428571,0.013714285714285714,0.0,0.0,0.07142857142857142,10.416666666666666,0.12914285714285714,0.014,500
马鞍山市,马鞍山,877,740,17,20,5,0.25,0.75,0.021,0.0,0.0,0.1,11.904761904761903,0.229,0.0,500
马鞍山市,马鞍山,1315,740,18,10,6,0.6,0.4,0.0264,0.0,0.0,0.1,22.727272727272727,0.5736,0.0,500
马鞍山市,马鞍山,4778,740,18,13,3,0.23076923076923078,0.7692307692307693,0.022615384615384614,0.0,0.0,0.07692307692307693,10.204081632653063,0.20815384615384616,0.002,500
驻马店市,驻马店,4833,2773,1,8,0,0.0,1.0,0.00025,0.0,0.0,0.0,0.0,-0.00025,1.0,500
驻马店市,驻马店,5552,2773,2,3,0,0.0,1.0,0.0006666666666666666,0.0,0.0,0.0,0.0,-0.0006666666666666666,1.0,500
鹤壁市,鹤壁,1969,506,16,12,3,0.25,0.75,0.03216666666666666,0.0,0.0,0.16666666666666666,7.772020725388602,0.21783333333333332,0.004,500
鹤壁市,鹤壁,5564,506,9,62,4,0.06451612903225806,0.9354838709677419,0.017,0.016129032258064516,0.0,0.04838709677419355,3.7950664136622385,0.04751612903225806,0.02,500
黄冈市,黄冈,1839,1275,3,12,1,0.08333333333333333,0.9166666666666666,0.0026666666666666666,0.0,0.0,0.0,31.25,0.08066666666666666,0.032,500
黄冈市,黄冈,4741,1275,3,11,0,0.0,1.0,0.0021818181818181815,0.0,0.0,0.0,0.0,-0.0021818181818181815,1.0,500
黄山市,黄山,463,239,3,8,0,0.0,1.0,0.011,0.0,0.0,0.125,0.0,-0.011,1.0,500
黄山市,黄山,4723,239,2,12,1,0.08333333333333333,0.9166666666666666,0.007666666666666665,0.0,0.0,0.08333333333333333,10.869565217391306,0.07566666666666666,0.092,500
黄石市,黄石,3858,522,10,6,2,0.3333333333333333,0.6666666666666666,0.020999999999999998,0.0,0.0,0.16666666666666666,15.873015873015873,0.3123333333333333,0.008,500
黄石市,黄石,5204,522,10,17,4,0.23529411764705882,0.7647058823529411,0.01976470588235294,0.0,0.0,0.058823529411764705,11.904761904761905,0.21552941176470589,0.0,500
