city_clean,city_std,Event_ID,is_extreme,Event_Peak_Rain,total_affected_grids,total_reports,historical_hotspot_grids,covered_affected_grids,uncovered_affected_grids,impact_coverage_rate,uncovered_impact_share,report_weighted_coverage_rate,report_weighted_uncovered_share,population_exposure_outside_historical_hotspots,road_exposure_outside_historical_hotspots,function_exposure_outside_historical_hotspots,historical_hotspot_definition,event_impact_definition,analysis_scale_m
江门市,江门,4118,1,63.13999938964844,13,18.0,10,4,9,0.3076923076923077,0.6923076923076923,0.2222222222222222,0.7777777777777778,0.7896211416668103,0.8353909975280392,0.6364868790549046,loo_positive_history_top_20pct,gt0,1000
池州市,池州,1828,1,57.513893127441406,11,22.0,3,0,11,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
池州市,池州,4714,1,63.695594787597656,8,10.0,4,1,7,0.125,0.875,0.2,0.8,0.6130571485951676,0.7706971393796681,0.826530612244898,loo_positive_history_top_20pct,gt0,1000
池州市,池州,5430,1,66.32328033447266,6,14.0,4,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
沧州市,沧州,4098,1,76.54642486572266,8,25.0,7,2,6,0.25,0.75,0.28,0.72,0.8038157518852015,0.7093486625719394,0.989883507050889,loo_positive_history_top_20pct,gt0,1000
沧州市,沧州,4939,1,105.33614349365234,1,80.0,7,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,loo_positive_history_top_20pct,gt0,1000
河源市,河源,1195,1,54.46828079223633,13,18.0,4,2,11,0.15384615384615385,0.8461538461538461,0.1111111111111111,0.8888888888888888,0.9509210715048777,0.6906971928102257,0.8715747771541763,loo_positive_history_top_20pct,gt0,1000
泉州市,泉州,2139,1,74.47318267822266,26,42.0,34,5,21,0.19230769230769232,0.8076923076923077,0.19047619047619047,0.8095238095238095,0.7187966873727243,0.7456934917080881,0.6108424848385511,loo_positive_history_top_20pct,gt0,1000
泉州市,泉州,2308,1,59.43254089355469,5,14.0,35,0,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
泉州市,泉州,4048,1,48.959449768066406,6,11.0,35,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
泉州市,泉州,7094,1,53.86000061035156,29,56.0,32,3,26,0.10344827586206896,0.896551724137931,0.125,0.875,0.7278621166758645,0.8519380725940081,0.6228710462287105,loo_positive_history_top_20pct,gt0,1000
泰安市,泰安,2103,1,33.86453628540039,9,11.0,9,1,8,0.1111111111111111,0.8888888888888888,0.09090909090909091,0.9090909090909091,0.9950731395519374,0.9028838044963611,0.9681181959564541,loo_positive_history_top_20pct,gt0,1000
泰安市,泰安,3470,1,37.50313186645508,13,19.0,8,1,12,0.07692307692307693,0.9230769230769231,0.05263157894736842,0.9473684210526315,0.9897184164257148,0.886101772339184,0.9733304423243712,loo_positive_history_top_20pct,gt0,1000
泸州市,泸州,1720,1,61.2435302734375,3,9.0,2,1,2,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6158569341806089,0.6725540233606401,0.6987882285054818,loo_positive_history_top_20pct,gt0,1000
洛阳市,洛阳,5799,1,41.60643005371094,26,44.0,26,3,23,0.11538461538461539,0.8846153846153846,0.2727272727272727,0.7272727272727273,0.892288384801532,0.8710815313028099,0.6992202479867059,loo_positive_history_top_20pct,gt0,1000
洛阳市,洛阳,6477,1,48.2599983215332,4,9.0,29,2,2,0.5,0.5,0.2222222222222222,0.7777777777777778,0.26256715539381414,0.0,0.04017857142857143,loo_positive_history_top_20pct,gt0,1000
洛阳市,洛阳,6506,1,67.44999694824219,62,342.0,22,13,49,0.20967741935483872,0.7903225806451613,0.24853801169590642,0.7514619883040936,0.7530114452952525,0.8074652263613257,0.7898013701581283,loo_positive_history_top_20pct,gt0,1000
济南市,济南,1449,1,63.89736938476562,8,15.0,56,6,2,0.75,0.25,0.7333333333333333,0.26666666666666666,0.20644510186371512,0.15689031673997358,0.038582762743180087,loo_positive_history_top_20pct,gt0,1000
济南市,济南,1932,1,55.64968490600586,21,45.0,55,9,12,0.42857142857142855,0.5714285714285714,0.5333333333333333,0.4666666666666667,0.6560509270697238,0.5366251797473555,0.511485826001955,loo_positive_history_top_20pct,gt0,1000
济南市,济南,2038,1,44.483829498291016,19,35.0,55,5,14,0.2631578947368421,0.7368421052631579,0.2857142857142857,0.7142857142857143,0.686352655008833,0.5951810506630784,0.6574589251816456,loo_positive_history_top_20pct,gt0,1000
济南市,济南,2099,1,68.5019760131836,18,34.0,56,7,11,0.3888888888888889,0.6111111111111112,0.47058823529411764,0.5294117647058824,0.6195781507325038,0.5427007696001381,0.5994653338757483,loo_positive_history_top_20pct,gt0,1000
济南市,济南,2112,1,102.05913543701172,15,45.0,55,6,9,0.4,0.6,0.4,0.6,0.7679640711216632,0.5096195300710377,0.707983193277311,loo_positive_history_top_20pct,gt0,1000
济南市,济南,4948,1,90.30361938476562,23,54.0,55,3,20,0.13043478260869565,0.8695652173913043,0.2222222222222222,0.7777777777777778,0.895643498473347,0.7677873405907477,0.8494025974025974,loo_positive_history_top_20pct,gt0,1000
济南市,济南,6659,1,49.8120346069336,11,33.0,56,6,5,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.737879956145486,0.724713399103892,0.7815568022440392,loo_positive_history_top_20pct,gt0,1000
济宁市,济宁,4200,1,52.53754806518555,5,10.0,20,1,4,0.2,0.8,0.2,0.8,0.8904598809264327,0.773281528139504,0.44903846153846155,loo_positive_history_top_20pct,gt0,1000
济宁市,济宁,4821,1,54.00381851196289,19,67.0,19,6,13,0.3157894736842105,0.6842105263157895,0.34328358208955223,0.6567164179104478,0.6874143329051408,0.6113084241659859,0.5055243264198488,loo_positive_history_top_20pct,gt0,1000
济宁市,济宁,4891,1,67.75483703613281,33,57.0,18,9,24,0.2727272727272727,0.7272727272727273,0.42105263157894735,0.5789473684210527,0.7902843456184235,0.7322359914960778,0.6348299681190224,loo_positive_history_top_20pct,gt0,1000
海口市,海口,929,1,62.6631088256836,28,71.0,28,12,16,0.42857142857142855,0.5714285714285714,0.6197183098591549,0.38028169014084506,0.5239833177295107,0.518798621471482,0.43751425685143547,loo_positive_history_top_20pct,gt0,1000
海口市,海口,1097,1,61.15581893920898,34,246.0,29,13,21,0.38235294117647056,0.6176470588235294,0.5772357723577236,0.42276422764227645,0.6251889834614301,0.6013790598776846,0.4688152855153203,loo_positive_history_top_20pct,gt0,1000
海口市,海口,1562,1,57.42656707763672,29,84.0,29,14,15,0.4827586206896552,0.5172413793103449,0.6547619047619048,0.34523809523809523,0.48364186585325086,0.49723409569735716,0.33420434386536896,loo_positive_history_top_20pct,gt0,1000
海口市,海口,2109,1,109.76377868652344,32,142.0,28,16,16,0.5,0.5,0.6690140845070423,0.33098591549295775,0.5601157450511832,0.44237320274411995,0.4605544927618993,loo_positive_history_top_20pct,gt0,1000
海口市,海口,3015,1,89.48167419433594,34,92.0,28,14,20,0.4117647058823529,0.5882352941176471,0.5434782608695652,0.45652173913043476,0.6793383648932894,0.5375991871825324,0.4362505553087517,loo_positive_history_top_20pct,gt0,1000
海口市,海口,3633,1,60.26634979248047,24,75.0,29,15,9,0.625,0.375,0.7733333333333333,0.22666666666666666,0.38842873539414985,0.29376864852522866,0.24291373644934436,loo_positive_history_top_20pct,gt0,1000
海口市,海口,4126,1,69.33087921142578,38,309.0,29,17,21,0.4473684210526316,0.5526315789473685,0.7961165048543689,0.20388349514563106,0.6091971499067141,0.5501561184743476,0.43313196915068886,loo_positive_history_top_20pct,gt0,1000
淮北市,淮北,4057,1,52.91334915161133,11,29.0,12,5,6,0.45454545454545453,0.5454545454545454,0.5172413793103449,0.4827586206896552,0.29161185304799614,0.35848784511044113,0.31494454173963804,loo_positive_history_top_20pct,gt0,1000
淮北市,淮北,6461,1,61.999996185302734,16,21.0,11,6,10,0.375,0.625,0.38095238095238093,0.6190476190476191,0.4743723546989706,0.5271036257421554,0.31762204305838576,loo_positive_history_top_20pct,gt0,1000
淮南市,淮南,5514,1,65.128662109375,9,11.0,5,0,9,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,664,1,38.64568328857422,35,83.0,75,9,26,0.2571428571428571,0.7428571428571429,0.20481927710843373,0.7951807228915663,0.8059368617569831,0.6593809131023873,0.6533553326974142,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,751,1,71.55662536621094,53,194.0,73,12,41,0.22641509433962265,0.7735849056603774,0.6237113402061856,0.37628865979381443,0.7219468666825016,0.697177405963569,0.6931057506291624,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,759,1,54.368873596191406,18,29.0,76,3,15,0.16666666666666666,0.8333333333333334,0.2413793103448276,0.7586206896551724,0.8995111824167735,0.7816566723245103,0.8063233623627414,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,1196,1,66.32386779785156,28,58.0,76,9,19,0.32142857142857145,0.6785714285714286,0.46551724137931033,0.5344827586206896,0.6958034275622664,0.5681512640651297,0.6018767849857201,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,1210,1,92.63880920410156,24,32.0,76,7,17,0.2916666666666667,0.7083333333333334,0.28125,0.71875,0.6673482109749928,0.6788316950085552,0.6347049141782272,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,5369,1,46.28153610229492,7,8.0,76,2,5,0.2857142857142857,0.7142857142857143,0.375,0.625,0.894606472388345,0.984317779701782,0.9042012927054478,loo_positive_history_top_20pct,gt0,1000
深圳市,深圳,5930,1,57.607791900634766,5,7.0,77,1,4,0.2,0.8,0.14285714285714285,0.8571428571428571,0.765360645269766,0.5329940796895266,0.4563192904656319,loo_positive_history_top_20pct,gt0,1000
清远市,清远,772,1,72.8165054321289,4,4.0,5,1,3,0.25,0.75,0.25,0.75,0.7697665863664015,1.0,0.5494235957812117,loo_positive_history_top_20pct,gt0,1000
清远市,清远,3031,1,51.67963790893555,12,20.0,3,1,11,0.08333333333333333,0.9166666666666666,0.2,0.8,0.9014274828583083,1.0,0.5674593830939487,loo_positive_history_top_20pct,gt0,1000
清远市,清远,4557,1,70.97570037841797,9,15.0,4,1,8,0.1111111111111111,0.8888888888888888,0.2,0.8,0.7192101358670172,1.0,0.34298998569384836,loo_positive_history_top_20pct,gt0,1000
温州市,温州,684,1,60.51462936401368,11,15.0,32,2,9,0.18181818181818182,0.8181818181818182,0.2,0.8,0.9887808740354702,0.884731890996813,0.9008784581093484,loo_positive_history_top_20pct,gt0,1000
温州市,温州,846,1,58.894561767578125,2,3.0,33,0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
温州市,温州,4216,1,120.0,19,39.0,31,4,15,0.21052631578947367,0.7894736842105263,0.15384615384615385,0.8461538461538461,0.6419593831408655,0.7597781901392585,0.7720998531571219,loo_positive_history_top_20pct,gt0,1000
温州市,温州,5713,1,65.54927062988281,31,56.0,29,4,27,0.12903225806451613,0.8709677419354839,0.39285714285714285,0.6071428571428571,0.794418887258735,0.8477474945079279,0.856090030873419,loo_positive_history_top_20pct,gt0,1000
渭南市,渭南,6971,1,30.15432548522949,8,30.0,9,3,5,0.375,0.625,0.6,0.4,0.433383181129299,0.7615673138023108,0.4457858769931663,loo_positive_history_top_20pct,gt0,1000
渭南市,渭南,7096,1,19.89999961853028,11,12.0,9,5,6,0.45454545454545453,0.5454545454545454,0.5,0.5,0.42878544027164855,0.6750764178700119,0.4271047227926078,loo_positive_history_top_20pct,gt0,1000
湖州市,湖州,1728,1,30.53681755065918,4,4.0,8,0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
湖州市,湖州,5585,1,59.614501953125,6,7.0,7,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
湛江市,湛江,3013,1,61.492408752441406,6,9.0,4,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
滁州市,滁州,4803,1,57.46814727783203,3,3.0,3,0,3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
滨州市,滨州,5482,1,51.71208572387696,16,22.0,14,3,13,0.1875,0.8125,0.22727272727272727,0.7727272727272727,0.7884144587402904,0.8532467260170533,0.4667931688804554,loo_positive_history_top_20pct,gt0,1000
滨州市,滨州,5893,1,55.31999969482422,6,11.0,15,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
漯河市,漯河,2701,1,82.91059112548828,23,58.0,5,0,23,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
漳州市,漳州,566,1,53.09890365600586,5,11.0,4,0,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
漳州市,漳州,2252,1,50.90313720703125,8,14.0,4,0,8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
潍坊市,潍坊,3480,1,88.06974029541016,40,107.0,25,10,30,0.25,0.75,0.5327102803738317,0.4672897196261682,0.7362422468521221,0.7120554977518573,0.7448531508411748,loo_positive_history_top_20pct,gt0,1000
潍坊市,潍坊,5791,1,90.40814208984376,11,23.0,28,5,6,0.45454545454545453,0.5454545454545454,0.5652173913043478,0.43478260869565216,0.3227697422109611,0.5279481214293131,0.6582534073700151,loo_positive_history_top_20pct,gt0,1000
濮阳市,濮阳,3094,1,31.275354385375977,7,18.0,11,2,5,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.8659008154321546,0.8011676549572826,0.798689561680976,loo_positive_history_top_20pct,gt0,1000
濮阳市,濮阳,5351,1,32.65576934814453,24,49.0,10,5,19,0.20833333333333334,0.7916666666666666,0.3469387755102041,0.6530612244897959,0.7201264937431819,0.8222410699157165,0.7769804287045666,loo_positive_history_top_20pct,gt0,1000
焦作市,焦作,1965,1,43.88701248168945,8,9.0,13,2,6,0.25,0.75,0.3333333333333333,0.6666666666666666,0.7938034400496627,0.5978057238327825,0.6560738083034341,loo_positive_history_top_20pct,gt0,1000
焦作市,焦作,5486,1,43.58917999267578,2,4.0,13,0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
玉林市,玉林,2417,1,83.30535125732422,18,37.0,5,2,16,0.1111111111111111,0.8888888888888888,0.16216216216216217,0.8378378378378378,0.9141161282051791,0.9559318175934717,0.8912532724709673,loo_positive_history_top_20pct,gt0,1000
玉林市,玉林,5653,1,55.035282135009766,2,11.0,7,0,2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
珠海市,珠海,745,1,71.55536651611328,8,18.0,29,2,6,0.25,0.75,0.3888888888888889,0.6111111111111112,0.470762849806029,0.552169576540217,0.31554441260744986,loo_positive_history_top_20pct,gt0,1000
珠海市,珠海,3550,1,59.061180114746094,7,11.0,29,2,5,0.2857142857142857,0.7142857142857143,0.5454545454545454,0.45454545454545453,0.8898981975906352,0.724996137686205,0.790151638676015,loo_positive_history_top_20pct,gt0,1000
珠海市,珠海,5309,1,70.72661590576172,43,115.0,28,16,27,0.37209302325581395,0.627906976744186,0.5478260869565217,0.45217391304347826,0.5441578231656783,0.6945117285778549,0.5830164765525983,loo_positive_history_top_20pct,gt0,1000
珠海市,珠海,5936,1,64.9000015258789,30,75.0,28,13,17,0.43333333333333335,0.5666666666666667,0.56,0.44,0.5270421754228232,0.5361924366068397,0.5219336795844987,loo_positive_history_top_20pct,gt0,1000
珠海市,珠海,6033,1,62.109405517578125,59,139.0,24,8,51,0.13559322033898305,0.864406779661017,0.17985611510791366,0.8201438848920863,0.7920287461990302,0.7520345351661235,0.654783617973802,loo_positive_history_top_20pct,gt0,1000
盐城市,盐城,1494,1,51.834266662597656,11,13.0,0,0,11,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
眉山市,眉山,4924,1,54.36734008789063,30,81.0,3,3,27,0.1,0.9,0.1111111111111111,0.8888888888888888,0.8786474138271959,0.9083817189963045,0.8305555555555556,loo_positive_history_top_20pct,gt0,1000
眉山市,眉山,5054,1,40.85995101928711,8,10.0,7,2,6,0.25,0.75,0.3,0.7,0.6548340601957205,0.3563113482064927,0.5494975411588625,loo_positive_history_top_20pct,gt0,1000
石家庄市,石家庄,1951,1,64.77916717529297,112,522.0,64,35,77,0.3125,0.6875,0.5172413793103449,0.4827586206896552,0.6662047353774116,0.6412636724871067,0.6346648763567193,loo_positive_history_top_20pct,gt0,1000
石家庄市,石家庄,2521,1,49.38224029541016,61,160.0,69,25,36,0.4098360655737705,0.5901639344262295,0.5125,0.4875,0.7246068238133063,0.5574247939644374,0.6670412176311354,loo_positive_history_top_20pct,gt0,1000
石家庄市,石家庄,3388,1,46.51633834838867,82,251.0,67,35,47,0.4268292682926829,0.573170731707317,0.6972111553784861,0.30278884462151395,0.6229086636491429,0.5372789657296287,0.5831570038087177,loo_positive_history_top_20pct,gt0,1000
石家庄市,石家庄,4099,1,48.23766326904297,15,77.0,70,8,7,0.5333333333333333,0.4666666666666667,0.6363636363636364,0.36363636363636365,0.6115246880182924,0.6518395643494341,0.5972805659960203,loo_positive_history_top_20pct,gt0,1000
石家庄市,石家庄,5474,1,47.62124252319336,30,49.0,68,9,21,0.3,0.7,0.2857142857142857,0.7142857142857143,0.6873954945453759,0.6073340567056922,0.7847863247863248,loo_positive_history_top_20pct,gt0,1000
石家庄市,石家庄,7147,1,54.03999710083008,35,275.0,69,11,24,0.3142857142857143,0.6857142857142857,0.4036363636363636,0.5963636363636363,0.7988986912308111,0.6851611840859767,0.7248559529921844,loo_positive_history_top_20pct,gt0,1000
福州市,福州,390,1,55.77999877929688,7,10.0,54,5,2,0.7142857142857143,0.2857142857142857,0.8,0.2,0.107288682120644,0.17302300550501118,0.014499700419412821,loo_positive_history_top_20pct,gt0,1000
福州市,福州,1478,1,50.05899429321289,44,100.0,52,25,19,0.5681818181818182,0.4318181818181818,0.7,0.3,0.29221023777386973,0.3914545803587187,0.3173991512609141,loo_positive_history_top_20pct,gt0,1000
福州市,福州,2193,1,46.71408081054688,12,41.0,54,3,9,0.25,0.75,0.17073170731707318,0.8292682926829268,0.9491475880015707,0.8355180670357188,0.9506275455074391,loo_positive_history_top_20pct,gt0,1000
福州市,福州,7121,1,60.43000030517578,49,240.0,53,21,28,0.42857142857142855,0.5714285714285714,0.7416666666666667,0.25833333333333336,0.4743886734357751,0.5281079392821892,0.4697943967832783,loo_positive_history_top_20pct,gt0,1000
福州市,福州,7269,1,62.6599998474121,130,1273.0,45,32,98,0.24615384615384617,0.7538461538461538,0.43205027494108406,0.5679497250589159,0.6041080266790385,0.6788696498781267,0.5699074074074074,loo_positive_history_top_20pct,gt0,1000
秦皇岛市,秦皇岛,5022,1,47.921268463134766,14,62.0,13,7,7,0.5,0.5,0.6290322580645161,0.3709677419354839,0.7376839598289787,0.42863966850728646,0.4681350954478708,loo_positive_history_top_20pct,gt0,1000
秦皇岛市,秦皇岛,5485,1,87.1716537475586,17,56.0,12,5,12,0.29411764705882354,0.7058823529411765,0.5,0.5,0.8007497184427557,0.666121675842565,0.54785300848028,loo_positive_history_top_20pct,gt0,1000
秦皇岛市,秦皇岛,7189,1,43.82900238037109,5,20.0,13,5,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,loo_positive_history_top_20pct,gt0,1000
绍兴市,绍兴,4218,1,86.7954330444336,1,1.0,10,0,1,0.0,1.0,0.0,1.0,1.0,,1.0,loo_positive_history_top_20pct,gt0,1000
绵阳市,绵阳,3216,1,48.28885269165039,59,252.0,23,18,41,0.3050847457627119,0.6949152542372882,0.47619047619047616,0.5238095238095238,0.811394109103478,0.5599277053636509,0.6834568174278447,loo_positive_history_top_20pct,gt0,1000
绵阳市,绵阳,4086,1,53.598934173583984,4,7.0,26,2,2,0.5,0.5,0.5714285714285714,0.42857142857142855,0.611575477772034,0.27126256637243706,0.3507853403141361,loo_positive_history_top_20pct,gt0,1000
绵阳市,绵阳,4925,1,64.24278259277344,12,19.0,26,8,4,0.6666666666666666,0.3333333333333333,0.7894736842105263,0.21052631578947367,0.18066904471157502,0.2505613997916093,0.3172857142857143,loo_positive_history_top_20pct,gt0,1000
绵阳市,绵阳,4960,1,51.5455207824707,51,123.0,25,19,32,0.37254901960784315,0.6274509803921569,0.4796747967479675,0.5203252032520326,0.6037361332313355,0.536747760929902,0.6183963969887242,loo_positive_history_top_20pct,gt0,1000
绵阳市,绵阳,5499,1,52.799560546875,13,20.0,25,1,12,0.07692307692307693,0.9230769230769231,0.05,0.95,0.8538582669510325,0.7348873262536838,0.7633986928104575,loo_positive_history_top_20pct,gt0,1000
聊城市,聊城,4236,1,57.096050262451165,8,31.0,5,0,8,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
聊城市,聊城,4961,1,110.0463409423828,9,12.0,5,2,7,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.8387955616378244,0.6011922599559449,0.45044091710758377,loo_positive_history_top_20pct,gt0,1000
自贡市,自贡,4038,1,57.73483657836914,6,10.0,6,1,5,0.16666666666666666,0.8333333333333334,0.1,0.9,0.5752441158497068,0.8053079932727472,0.8369524522650693,loo_positive_history_top_20pct,gt0,1000
自贡市,自贡,4087,1,56.752960205078125,4,17.0,7,1,3,0.25,0.75,0.29411764705882354,0.7058823529411765,0.08201861540035561,0.5803777739102246,0.09270833333333334,loo_positive_history_top_20pct,gt0,1000
自贡市,自贡,4182,1,48.45279312133789,9,14.0,7,1,8,0.1111111111111111,0.8888888888888888,0.14285714285714285,0.8571428571428571,0.5394250698386951,0.8047912159760877,0.7369374811235276,loo_positive_history_top_20pct,gt0,1000
舟山市,舟山,4219,1,110.0,20,26.0,12,7,13,0.35,0.65,0.5,0.5,0.6051802352320624,0.6830977942916409,0.5813724001821771,loo_positive_history_top_20pct,gt0,1000
舟山市,舟山,4424,1,63.5099983215332,31,54.0,11,8,23,0.25806451612903225,0.7419354838709677,0.42592592592592593,0.5740740740740741,0.5471059697026635,0.6992233547100155,0.6674968145488243,loo_positive_history_top_20pct,gt0,1000
芜湖市,芜湖,876,1,47.9507942199707,5,7.0,17,0,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
芜湖市,芜湖,4735,1,55.88072967529297,27,48.0,14,4,23,0.14814814814814814,0.8518518518518519,0.1875,0.8125,0.6200487994422714,0.7343974287082453,0.8125871957835994,loo_positive_history_top_20pct,gt0,1000
苏州市,苏州,3581,1,58.3203239440918,26,40.0,14,2,24,0.07692307692307693,0.9230769230769231,0.075,0.925,0.914498248977406,0.9405522276552261,0.9618463180362861,loo_positive_history_top_20pct,gt0,1000
苏州市,苏州,4718,1,64.51640319824219,24,33.0,14,2,22,0.08333333333333333,0.9166666666666666,0.06060606060606061,0.9393939393939394,0.8343548854920642,0.9484877699457288,0.92610891523935,loo_positive_history_top_20pct,gt0,1000
茂名市,茂名,619,1,68.88009643554688,4,6.0,4,0,4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
荆州市,荆州,4707,1,87.24732971191406,38,410.0,2,2,36,0.05263157894736842,0.9473684210526315,0.17317073170731706,0.8268292682926829,0.9614669726369824,0.9433983229996086,0.8870845771144279,loo_positive_history_top_20pct,gt0,1000
荆门市,荆门,4664,1,79.71817016601562,6,9.0,4,0,6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
莆田市,莆田,4568,1,56.136268615722656,8,12.0,7,1,7,0.125,0.875,0.08333333333333333,0.9166666666666666,0.9788364746032606,0.8491030697940241,0.9926639815880323,loo_positive_history_top_20pct,gt0,1000
萍乡市,萍乡,775,1,102.9370346069336,15,27.0,7,6,9,0.4,0.6,0.5555555555555556,0.4444444444444444,0.7387371673311409,0.47738377625992545,0.5058724188224457,loo_positive_history_top_20pct,gt0,1000
萍乡市,萍乡,1215,1,66.55191802978516,1,2.0,8,0,1,0.0,1.0,0.0,1.0,1.0,,1.0,loo_positive_history_top_20pct,gt0,1000
蚌埠市,蚌埠,3115,1,54.98139953613281,18,36.0,8,6,12,0.3333333333333333,0.6666666666666666,0.4722222222222222,0.5277777777777778,0.7197861300007312,0.5528990087084459,0.56497746712039,loo_positive_history_top_20pct,gt0,1000
蚌埠市,蚌埠,4913,1,60.766632080078125,10,13.0,9,6,4,0.6,0.4,0.6923076923076923,0.3076923076923077,0.2084995195144904,0.3607958369536901,0.33708427106776695,loo_positive_history_top_20pct,gt0,1000
衡阳市,衡阳,782,1,71.04207611083984,10,18.0,9,2,8,0.2,0.8,0.1111111111111111,0.8888888888888888,0.6509046474953684,0.7796421057058518,0.8254194467837015,loo_positive_history_top_20pct,gt0,1000
衢州市,衢州,2368,1,90.16305541992188,5,5.0,6,0,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
衢州市,衢州,4683,1,55.4618034362793,14,39.0,6,1,13,0.07142857142857142,0.9285714285714286,0.1794871794871795,0.8205128205128205,0.8933662631427824,0.831216782218707,0.8325223392019818,loo_positive_history_top_20pct,gt0,1000
襄阳市,襄阳,1771,1,60.21152877807618,11,13.0,19,6,5,0.5454545454545454,0.45454545454545453,0.6153846153846154,0.38461538461538464,0.3320749393287211,0.49327646704094635,0.2750968992248062,loo_positive_history_top_20pct,gt0,1000
襄阳市,襄阳,2621,1,58.59598159790039,16,46.0,19,9,7,0.5625,0.4375,0.7391304347826086,0.2608695652173913,0.4510090510345899,0.45572990619995507,0.35377470262072885,loo_positive_history_top_20pct,gt0,1000
襄阳市,襄阳,4665,1,69.48784637451172,49,158.0,17,15,34,0.30612244897959184,0.6938775510204082,0.43670886075949367,0.5632911392405063,0.5447517894089835,0.7521596220630369,0.4413560679368681,loo_positive_history_top_20pct,gt0,1000
襄阳市,襄阳,7312,1,42.06999969482422,1,33.0,19,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,loo_positive_history_top_20pct,gt0,1000
西安市,西安,412,1,40.45538711547851,37,81.0,85,9,28,0.24324324324324326,0.7567567567567568,0.30864197530864196,0.691358024691358,0.829262545888765,0.7796271081556103,0.7545631707517909,loo_positive_history_top_20pct,gt0,1000
西安市,西安,1775,1,28.37336540222168,25,57.0,86,9,16,0.36,0.64,0.45614035087719296,0.543859649122807,0.6659401424674217,0.5966671946045092,0.6770004729758782,loo_positive_history_top_20pct,gt0,1000
西安市,西安,2011,1,37.67507553100586,72,311.0,84,15,57,0.20833333333333334,0.7916666666666666,0.31511254019292606,0.684887459807074,0.7902547780356776,0.7870980217302672,0.8187993390857352,loo_positive_history_top_20pct,gt0,1000
西安市,西安,3143,1,24.42970848083496,61,169.0,84,18,43,0.29508196721311475,0.7049180327868853,0.39644970414201186,0.6035502958579881,0.5752354620819445,0.5872190868157812,0.6022822091423674,loo_positive_history_top_20pct,gt0,1000
西安市,西安,5536,1,23.65463638305664,38,106.0,85,15,23,0.39473684210526316,0.6052631578947368,0.5283018867924528,0.4716981132075472,0.5508219882726039,0.6314663746641368,0.6097067039106145,loo_positive_history_top_20pct,gt0,1000
西安市,西安,5765,1,28.696102142333984,86,819.0,83,26,60,0.3023255813953488,0.6976744186046512,0.4126984126984127,0.5873015873015873,0.8166434389369313,0.5794151507366375,0.7214867721609918,loo_positive_history_top_20pct,gt0,1000
